10-12-2022 12:12:40.143,1648,
10-12-2022 12:12:40.143,1640,
10-12-2022 12:12:40.143,1629,
10-12-2022 12:12:40.143,1618,
10-12-2022 12:12:40.143,1605,
10-12-2022 12:12:40.143,1592,
10-12-2022 12:12:40.143,1580,
10-12-2022 12:12:40.143,1569,
10-12-2022 12:12:40.143,1559,
10-12-2022 12:12:40.143,1550,
10-12-2022 12:12:40.143,1542,
10-12-2022 12:12:40.143,1536,
10-12-2022 12:12:40.143,1531,
10-12-2022 12:12:40.143,1528,
10-12-2022 12:12:40.143,1527,
10-12-2022 12:12:40.143,1527,
10-12-2022 12:12:40.143,1528,
10-12-2022 12:12:40.143,1533,
10-12-2022 12:12:40.143,1547,
10-12-2022 12:12:40.143,1573,
10-12-2022 12:12:40.143,1615,
10-12-2022 12:12:40.143,1677,
10-12-2022 12:12:40.143,1759,
10-12-2022 12:12:40.143,1863,
10-12-2022 12:12:40.143,1987,
10-12-2022 12:12:40.143,2124,
10-12-2022 12:12:40.143,2269,
10-12-2022 12:12:40.143,2414,
10-12-2022 12:12:40.143,2548,
10-12-2022 12:12:40.143,2667,
10-12-2022 12:12:40.143,2765,
10-12-2022 12:12:40.143,2838,
10-12-2022 12:12:40.143,2885,
10-12-2022 12:12:40.143,2908,
10-12-2022 12:12:41.174,2910,
10-12-2022 12:12:41.174,2896,
10-12-2022 12:12:41.174,2868,
10-12-2022 12:12:41.174,2830,
10-12-2022 12:12:41.174,2786,
10-12-2022 12:12:41.174,2739,
10-12-2022 12:12:41.174,2690,
10-12-2022 12:12:41.174,2637,
10-12-2022 12:12:41.174,2582,
10-12-2022 12:12:41.174,2522,
10-12-2022 12:12:41.174,2459,
10-12-2022 12:12:41.174,2393,
10-12-2022 12:12:41.174,2323,
10-12-2022 12:12:41.174,2251,
10-12-2022 12:12:41.174,2178,
10-12-2022 12:12:41.174,2107,
10-12-2022 12:12:41.174,2042,
10-12-2022 12:12:41.174,1985,
10-12-2022 12:12:41.174,1939,
10-12-2022 12:12:41.174,1905,
10-12-2022 12:12:41.174,1884,
10-12-2022 12:12:41.174,1874,
10-12-2022 12:12:41.174,1875,
10-12-2022 12:12:41.174,1886,
10-12-2022 12:12:41.174,1901,
10-12-2022 12:12:41.174,1918,
10-12-2022 12:12:41.174,1934,
10-12-2022 12:12:41.174,1946,
10-12-2022 12:12:41.174,1953,
10-12-2022 12:12:41.174,1956,
10-12-2022 12:12:41.174,1954,
10-12-2022 12:12:41.174,1946,
10-12-2022 12:12:41.190,1931,
10-12-2022 12:12:41.190,1910,
10-12-2022 12:12:41.190,1884,
10-12-2022 12:12:41.190,1854,
10-12-2022 12:12:41.190,1820,
10-12-2022 12:12:41.190,1785,
10-12-2022 12:12:41.190,1751,
10-12-2022 12:12:41.190,1717,
10-12-2022 12:12:41.190,1684,
10-12-2022 12:12:41.190,1652,
10-12-2022 12:12:41.190,1621,
10-12-2022 12:12:41.190,1594,
10-12-2022 12:12:41.190,1570,
10-12-2022 12:12:41.190,1550,
10-12-2022 12:12:41.190,1534,
10-12-2022 12:12:41.190,1521,
10-12-2022 12:12:41.190,1510,
10-12-2022 12:12:41.190,1499,
10-12-2022 12:12:41.190,1491,
10-12-2022 12:12:41.190,1485,
10-12-2022 12:12:41.190,1481,
10-12-2022 12:12:41.190,1478,
10-12-2022 12:12:41.190,1475,
10-12-2022 12:12:41.190,1475,
10-12-2022 12:12:41.190,1477,
10-12-2022 12:12:41.190,1481,
10-12-2022 12:12:41.190,1486,
10-12-2022 12:12:41.190,1490,
10-12-2022 12:12:41.190,1495,
10-12-2022 12:12:41.190,1501,
10-12-2022 12:12:41.190,1507,
10-12-2022 12:12:41.190,1512,
10-12-2022 12:12:41.190,1515,
10-12-2022 12:12:41.190,1520,
10-12-2022 12:12:41.190,1524,
10-12-2022 12:12:41.190,1527,
10-12-2022 12:12:41.190,1529,
10-12-2022 12:12:41.190,1528,
10-12-2022 12:12:41.190,1525,
10-12-2022 12:12:41.190,1521,
10-12-2022 12:12:41.190,1513,
10-12-2022 12:12:41.190,1502,
10-12-2022 12:12:41.190,1489,
10-12-2022 12:12:41.190,1476,
10-12-2022 12:12:41.190,1462,
10-12-2022 12:12:41.190,1447,
10-12-2022 12:12:41.190,1434,
10-12-2022 12:12:41.190,1422,
10-12-2022 12:12:41.190,1409,
10-12-2022 12:12:41.190,1397,
10-12-2022 12:12:41.190,1387,
10-12-2022 12:12:41.190,1379,
10-12-2022 12:12:41.190,1372,
10-12-2022 12:12:41.190,1365,
10-12-2022 12:12:41.190,1361,
10-12-2022 12:12:41.190,1361,
10-12-2022 12:12:41.190,1369,
10-12-2022 12:12:41.190,1392,
10-12-2022 12:12:41.190,1434,
10-12-2022 12:12:41.190,1499,
10-12-2022 12:12:41.190,1591,
10-12-2022 12:12:41.190,1709,
10-12-2022 12:12:41.190,1849,
10-12-2022 12:12:41.190,2005,
10-12-2022 12:12:41.190,2168,
10-12-2022 12:12:41.190,2329,
10-12-2022 12:12:41.190,2481,
10-12-2022 12:12:41.190,2612,
10-12-2022 12:12:41.190,2717,
10-12-2022 12:12:41.190,2796,
10-12-2022 12:12:41.190,2848,
10-12-2022 12:12:41.190,2873,
10-12-2022 12:12:41.190,2874,
10-12-2022 12:12:41.190,2859,
10-12-2022 12:12:41.190,2832,
10-12-2022 12:12:41.190,2794,
10-12-2022 12:12:41.190,2753,
10-12-2022 12:12:41.190,2711,
10-12-2022 12:12:41.190,2667,
10-12-2022 12:12:41.190,2623,
10-12-2022 12:12:41.190,2580,
10-12-2022 12:12:41.190,2538,
10-12-2022 12:12:41.190,2497,
10-12-2022 12:12:41.190,2457,
10-12-2022 12:12:41.190,2413,
10-12-2022 12:12:41.190,2362,
10-12-2022 12:12:41.190,2305,
10-12-2022 12:12:41.190,2244,
10-12-2022 12:12:41.190,2179,
10-12-2022 12:12:41.190,2115,
10-12-2022 12:12:41.190,2054,
10-12-2022 12:12:41.190,1997,
10-12-2022 12:12:41.190,1950,
10-12-2022 12:12:41.190,1915,
10-12-2022 12:12:41.190,1892,
10-12-2022 12:12:41.190,1880,
10-12-2022 12:12:42.197,1881,
10-12-2022 12:12:42.197,1891,
10-12-2022 12:12:42.197,1905,
10-12-2022 12:12:42.197,1921,
10-12-2022 12:12:42.197,1936,
10-12-2022 12:12:42.197,1947,
10-12-2022 12:12:42.197,1953,
10-12-2022 12:12:42.197,1952,
10-12-2022 12:12:42.197,1943,
10-12-2022 12:12:42.197,1929,
10-12-2022 12:12:42.197,1910,
10-12-2022 12:12:42.197,1885,
10-12-2022 12:12:42.197,1857,
10-12-2022 12:12:42.197,1828,
10-12-2022 12:12:42.197,1796,
10-12-2022 12:12:42.197,1762,
10-12-2022 12:12:42.197,1727,
10-12-2022 12:12:42.197,1693,
10-12-2022 12:12:42.197,1662,
10-12-2022 12:12:42.197,1631,
10-12-2022 12:12:42.197,1603,
10-12-2022 12:12:42.197,1577,
10-12-2022 12:12:42.197,1553,
10-12-2022 12:12:42.197,1533,
10-12-2022 12:12:42.197,1516,
10-12-2022 12:12:42.197,1500,
10-12-2022 12:12:42.197,1486,
10-12-2022 12:12:42.197,1476,
10-12-2022 12:12:42.197,1467,
10-12-2022 12:12:42.197,1458,
10-12-2022 12:12:42.197,1450,
10-12-2022 12:12:42.197,1444,
10-12-2022 12:12:42.197,1440,
10-12-2022 12:12:42.197,1438,
10-12-2022 12:12:42.197,1438,
10-12-2022 12:12:42.197,1439,
10-12-2022 12:12:42.197,1441,
10-12-2022 12:12:42.197,1444,
10-12-2022 12:12:42.197,1448,
10-12-2022 12:12:42.197,1453,
10-12-2022 12:12:42.197,1458,
10-12-2022 12:12:42.197,1462,
10-12-2022 12:12:42.197,1466,
10-12-2022 12:12:42.197,1468,
10-12-2022 12:12:42.197,1468,
10-12-2022 12:12:42.197,1467,
10-12-2022 12:12:42.197,1465,
10-12-2022 12:12:42.197,1460,
10-12-2022 12:12:42.197,1450,
10-12-2022 12:12:42.197,1439,
10-12-2022 12:12:42.197,1429,
10-12-2022 12:12:42.197,1416,
10-12-2022 12:12:42.197,1401,
10-12-2022 12:12:42.197,1389,
10-12-2022 12:12:42.197,1377,
10-12-2022 12:12:42.197,1366,
10-12-2022 12:12:42.197,1357,
10-12-2022 12:12:42.197,1349,
10-12-2022 12:12:42.197,1342,
10-12-2022 12:12:42.197,1335,
10-12-2022 12:12:42.197,1326,
10-12-2022 12:12:42.197,1317,
10-12-2022 12:12:42.197,1313,
10-12-2022 12:12:42.197,1315,
10-12-2022 12:12:42.212,1326,
10-12-2022 12:12:42.212,1352,
10-12-2022 12:12:42.212,1401,
10-12-2022 12:12:42.212,1476,
10-12-2022 12:12:42.212,1579,
10-12-2022 12:12:42.212,1710,
10-12-2022 12:12:42.212,1865,
10-12-2022 12:12:42.212,2038,
10-12-2022 12:12:42.212,2217,
10-12-2022 12:12:42.212,2395,
10-12-2022 12:12:42.212,2560,
10-12-2022 12:12:42.212,2702,
10-12-2022 12:12:42.212,2817,
10-12-2022 12:12:42.212,2904,
10-12-2022 12:12:42.212,2961,
10-12-2022 12:12:42.212,2991,
10-12-2022 12:12:42.212,2998,
10-12-2022 12:12:42.212,2985,
10-12-2022 12:12:42.212,2958,
10-12-2022 12:12:42.212,2922,
10-12-2022 12:12:42.212,2883,
10-12-2022 12:12:42.212,2844,
10-12-2022 12:12:42.212,2804,
10-12-2022 12:12:42.212,2766,
10-12-2022 12:12:42.212,2731,
10-12-2022 12:12:42.212,2697,
10-12-2022 12:12:42.212,2662,
10-12-2022 12:12:42.212,2626,
10-12-2022 12:12:42.212,2586,
10-12-2022 12:12:42.212,2538,
10-12-2022 12:12:42.212,2484,
10-12-2022 12:12:42.212,2424,
10-12-2022 12:12:42.212,2358,
10-12-2022 12:12:42.212,2289,
10-12-2022 12:12:42.212,2220,
10-12-2022 12:12:42.212,2154,
10-12-2022 12:12:42.212,2097,
10-12-2022 12:12:42.212,2051,
10-12-2022 12:12:42.212,2015,
10-12-2022 12:12:42.212,1990,
10-12-2022 12:12:42.212,1975,
10-12-2022 12:12:42.212,1971,
10-12-2022 12:12:42.212,1974,
10-12-2022 12:12:42.212,1980,
10-12-2022 12:12:42.212,1989,
10-12-2022 12:12:42.212,1998,
10-12-2022 12:12:42.212,2003,
10-12-2022 12:12:42.212,2005,
10-12-2022 12:12:42.212,2003,
10-12-2022 12:12:42.212,1996,
10-12-2022 12:12:42.212,1983,
10-12-2022 12:12:42.212,1966,
10-12-2022 12:12:42.212,1944,
10-12-2022 12:12:42.212,1920,
10-12-2022 12:12:42.212,1894,
10-12-2022 12:12:42.212,1864,
10-12-2022 12:12:42.212,1832,
10-12-2022 12:12:42.212,1800,
10-12-2022 12:12:42.212,1767,
10-12-2022 12:12:42.212,1734,
10-12-2022 12:12:42.212,1700,
10-12-2022 12:12:42.212,1667,
10-12-2022 12:12:42.212,1637,
10-12-2022 12:12:42.212,1609,
10-12-2022 12:12:43.212,1583,
10-12-2022 12:12:43.212,1561,
10-12-2022 12:12:43.212,1543,
10-12-2022 12:12:43.212,1528,
10-12-2022 12:12:43.212,1516,
10-12-2022 12:12:43.212,1507,
10-12-2022 12:12:43.212,1500,
10-12-2022 12:12:43.212,1495,
10-12-2022 12:12:43.212,1493,
10-12-2022 12:12:43.212,1490,
10-12-2022 12:12:43.212,1488,
10-12-2022 12:12:43.212,1487,
10-12-2022 12:12:43.212,1487,
10-12-2022 12:12:43.212,1488,
10-12-2022 12:12:43.212,1487,
10-12-2022 12:12:43.212,1487,
10-12-2022 12:12:43.212,1488,
10-12-2022 12:12:43.212,1488,
10-12-2022 12:12:43.212,1488,
10-12-2022 12:12:43.212,1487,
10-12-2022 12:12:43.212,1486,
10-12-2022 12:12:43.212,1483,
10-12-2022 12:12:43.212,1478,
10-12-2022 12:12:43.212,1469,
10-12-2022 12:12:43.212,1459,
10-12-2022 12:12:43.212,1450,
10-12-2022 12:12:43.212,1440,
10-12-2022 12:12:43.212,1429,
10-12-2022 12:12:43.212,1418,
10-12-2022 12:12:43.212,1406,
10-12-2022 12:12:43.212,1394,
10-12-2022 12:12:43.212,1383,
10-12-2022 12:12:43.212,1374,
10-12-2022 12:12:43.212,1365,
10-12-2022 12:12:43.212,1356,
10-12-2022 12:12:43.212,1345,
10-12-2022 12:12:43.212,1335,
10-12-2022 12:12:43.212,1326,
10-12-2022 12:12:43.212,1317,
10-12-2022 12:12:43.212,1313,
10-12-2022 12:12:43.212,1318,
10-12-2022 12:12:43.212,1336,
10-12-2022 12:12:43.212,1374,
10-12-2022 12:12:43.212,1436,
10-12-2022 12:12:43.212,1525,
10-12-2022 12:12:43.212,1643,
10-12-2022 12:12:43.212,1787,
10-12-2022 12:12:43.212,1951,
10-12-2022 12:12:43.212,2129,
10-12-2022 12:12:43.212,2309,
10-12-2022 12:12:43.212,2480,
10-12-2022 12:12:43.212,2635,
10-12-2022 12:12:43.212,2767,
10-12-2022 12:12:43.212,2871,
10-12-2022 12:12:43.212,2945,
10-12-2022 12:12:43.212,2991,
10-12-2022 12:12:43.212,3013,
10-12-2022 12:12:43.212,3013,
10-12-2022 12:12:43.212,2996,
10-12-2022 12:12:43.212,2968,
10-12-2022 12:12:43.212,2933,
10-12-2022 12:12:43.212,2895,
10-12-2022 12:12:43.212,2855,
10-12-2022 12:12:43.212,2815,
10-12-2022 12:12:43.212,2779,
10-12-2022 12:12:43.212,2745,
10-12-2022 12:12:43.212,2712,
10-12-2022 12:12:43.212,2679,
10-12-2022 12:12:43.212,2642,
10-12-2022 12:12:43.212,2599,
10-12-2022 12:12:43.212,2550,
10-12-2022 12:12:43.212,2491,
10-12-2022 12:12:43.212,2425,
10-12-2022 12:12:43.212,2353,
10-12-2022 12:12:43.212,2275,
10-12-2022 12:12:43.212,2196,
10-12-2022 12:12:43.212,2121,
10-12-2022 12:12:43.212,2055,
10-12-2022 12:12:43.212,2001,
10-12-2022 12:12:43.212,1958,
10-12-2022 12:12:43.212,1928,
10-12-2022 12:12:43.212,1912,
10-12-2022 12:12:43.212,1906,
10-12-2022 12:12:43.212,1909,
10-12-2022 12:12:43.212,1918,
10-12-2022 12:12:43.212,1928,
10-12-2022 12:12:43.212,1938,
10-12-2022 12:12:43.212,1946,
10-12-2022 12:12:43.212,1950,
10-12-2022 12:12:43.212,1948,
10-12-2022 12:12:43.212,1939,
10-12-2022 12:12:43.212,1924,
10-12-2022 12:12:43.212,1904,
10-12-2022 12:12:43.212,1880,
10-12-2022 12:12:43.212,1851,
10-12-2022 12:12:43.212,1821,
10-12-2022 12:12:43.228,1790,
10-12-2022 12:12:43.228,1757,
10-12-2022 12:12:43.228,1724,
10-12-2022 12:12:43.228,1691,
10-12-2022 12:12:43.228,1660,
10-12-2022 12:12:43.228,1630,
10-12-2022 12:12:43.228,1603,
10-12-2022 12:12:43.228,1580,
10-12-2022 12:12:43.228,1560,
10-12-2022 12:12:43.228,1542,
10-12-2022 12:12:43.228,1524,
10-12-2022 12:12:43.228,1508,
10-12-2022 12:12:43.228,1495,
10-12-2022 12:12:43.228,1482,
10-12-2022 12:12:43.228,1469,
10-12-2022 12:12:43.228,1460,
10-12-2022 12:12:43.228,1451,
10-12-2022 12:12:43.228,1443,
10-12-2022 12:12:43.228,1437,
10-12-2022 12:12:43.228,1433,
10-12-2022 12:12:43.228,1430,
10-12-2022 12:12:43.228,1426,
10-12-2022 12:12:43.228,1423,
10-12-2022 12:12:43.228,1423,
10-12-2022 12:12:43.228,1422,
10-12-2022 12:12:43.228,1419,
10-12-2022 12:12:43.228,1417,
10-12-2022 12:12:43.228,1414,
10-12-2022 12:12:43.228,1410,
10-12-2022 12:12:43.228,1406,
10-12-2022 12:12:43.228,1402,
10-12-2022 12:12:43.228,1398,
10-12-2022 12:12:44.243,1392,
10-12-2022 12:12:44.243,1384,
10-12-2022 12:12:44.243,1376,
10-12-2022 12:12:44.243,1366,
10-12-2022 12:12:44.243,1355,
10-12-2022 12:12:44.243,1344,
10-12-2022 12:12:44.243,1332,
10-12-2022 12:12:44.243,1322,
10-12-2022 12:12:44.243,1314,
10-12-2022 12:12:44.243,1305,
10-12-2022 12:12:44.243,1296,
10-12-2022 12:12:44.243,1288,
10-12-2022 12:12:44.243,1279,
10-12-2022 12:12:44.243,1270,
10-12-2022 12:12:44.243,1261,
10-12-2022 12:12:44.243,1253,
10-12-2022 12:12:44.243,1248,
10-12-2022 12:12:44.243,1250,
10-12-2022 12:12:44.243,1263,
10-12-2022 12:12:44.243,1293,
10-12-2022 12:12:44.243,1347,
10-12-2022 12:12:44.243,1430,
10-12-2022 12:12:44.243,1544,
10-12-2022 12:12:44.243,1687,
10-12-2022 12:12:44.243,1854,
10-12-2022 12:12:44.243,2036,
10-12-2022 12:12:44.243,2222,
10-12-2022 12:12:44.243,2402,
10-12-2022 12:12:44.243,2567,
10-12-2022 12:12:44.243,2708,
10-12-2022 12:12:44.243,2821,
10-12-2022 12:12:44.243,2906,
10-12-2022 12:12:44.259,2960,
10-12-2022 12:12:44.259,2989,
10-12-2022 12:12:44.259,2997,
10-12-2022 12:12:44.259,2987,
10-12-2022 12:12:44.259,2963,
10-12-2022 12:12:44.259,2931,
10-12-2022 12:12:44.259,2895,
10-12-2022 12:12:44.259,2857,
10-12-2022 12:12:44.259,2821,
10-12-2022 12:12:44.259,2787,
10-12-2022 12:12:44.259,2755,
10-12-2022 12:12:44.259,2723,
10-12-2022 12:12:44.259,2689,
10-12-2022 12:12:44.259,2652,
10-12-2022 12:12:44.259,2609,
10-12-2022 12:12:44.259,2559,
10-12-2022 12:12:44.259,2500,
10-12-2022 12:12:44.259,2431,
10-12-2022 12:12:44.259,2355,
10-12-2022 12:12:44.259,2274,
10-12-2022 12:12:44.259,2191,
10-12-2022 12:12:44.259,2112,
10-12-2022 12:12:44.259,2041,
10-12-2022 12:12:44.259,1982,
10-12-2022 12:12:44.259,1935,
10-12-2022 12:12:44.259,1902,
10-12-2022 12:12:44.259,1879,
10-12-2022 12:12:44.259,1869,
10-12-2022 12:12:44.259,1868,
10-12-2022 12:12:44.259,1870,
10-12-2022 12:12:44.259,1875,
10-12-2022 12:12:44.259,1882,
10-12-2022 12:12:44.259,1887,
10-12-2022 12:12:44.259,1891,
10-12-2022 12:12:44.259,1891,
10-12-2022 12:12:44.259,1884,
10-12-2022 12:12:44.259,1869,
10-12-2022 12:12:44.259,1848,
10-12-2022 12:12:44.259,1822,
10-12-2022 12:12:44.259,1792,
10-12-2022 12:12:44.259,1761,
10-12-2022 12:12:44.259,1730,
10-12-2022 12:12:44.259,1697,
10-12-2022 12:12:44.259,1664,
10-12-2022 12:12:44.259,1631,
10-12-2022 12:12:44.259,1601,
10-12-2022 12:12:44.259,1572,
10-12-2022 12:12:44.259,1543,
10-12-2022 12:12:44.259,1517,
10-12-2022 12:12:44.259,1493,
10-12-2022 12:12:44.259,1471,
10-12-2022 12:12:44.259,1451,
10-12-2022 12:12:44.259,1434,
10-12-2022 12:12:44.259,1418,
10-12-2022 12:12:44.259,1403,
10-12-2022 12:12:44.259,1393,
10-12-2022 12:12:44.259,1386,
10-12-2022 12:12:44.259,1381,
10-12-2022 12:12:44.259,1378,
10-12-2022 12:12:44.259,1374,
10-12-2022 12:12:44.259,1370,
10-12-2022 12:12:44.259,1366,
10-12-2022 12:12:44.259,1362,
10-12-2022 12:12:44.259,1359,
10-12-2022 12:12:44.259,1357,
10-12-2022 12:12:44.259,1356,
10-12-2022 12:12:44.259,1356,
10-12-2022 12:12:44.259,1357,
10-12-2022 12:12:44.259,1359,
10-12-2022 12:12:44.259,1360,
10-12-2022 12:12:44.259,1359,
10-12-2022 12:12:44.259,1357,
10-12-2022 12:12:44.259,1352,
10-12-2022 12:12:44.259,1344,
10-12-2022 12:12:44.259,1335,
10-12-2022 12:12:44.259,1326,
10-12-2022 12:12:44.259,1315,
10-12-2022 12:12:44.259,1303,
10-12-2022 12:12:44.259,1291,
10-12-2022 12:12:44.259,1280,
10-12-2022 12:12:44.259,1269,
10-12-2022 12:12:44.259,1259,
10-12-2022 12:12:44.259,1249,
10-12-2022 12:12:44.259,1239,
10-12-2022 12:12:44.259,1230,
10-12-2022 12:12:44.259,1221,
10-12-2022 12:12:44.259,1212,
10-12-2022 12:12:44.259,1203,
10-12-2022 12:12:44.259,1197,
10-12-2022 12:12:44.259,1192,
10-12-2022 12:12:44.259,1189,
10-12-2022 12:12:44.259,1191,
10-12-2022 12:12:44.259,1200,
10-12-2022 12:12:44.259,1222,
10-12-2022 12:12:44.259,1265,
10-12-2022 12:12:44.259,1335,
10-12-2022 12:12:45.263,1436,
10-12-2022 12:12:45.263,1569,
10-12-2022 12:12:45.263,1731,
10-12-2022 12:12:45.263,1914,
10-12-2022 12:12:45.263,2107,
10-12-2022 12:12:45.263,2299,
10-12-2022 12:12:45.263,2478,
10-12-2022 12:12:45.263,2635,
10-12-2022 12:12:45.263,2765,
10-12-2022 12:12:45.263,2863,
10-12-2022 12:12:45.263,2930,
10-12-2022 12:12:45.263,2968,
10-12-2022 12:12:45.263,2980,
10-12-2022 12:12:45.263,2970,
10-12-2022 12:12:45.263,2943,
10-12-2022 12:12:45.263,2905,
10-12-2022 12:12:45.263,2860,
10-12-2022 12:12:45.263,2812,
10-12-2022 12:12:45.263,2765,
10-12-2022 12:12:45.263,2721,
10-12-2022 12:12:45.263,2680,
10-12-2022 12:12:45.263,2641,
10-12-2022 12:12:45.263,2603,
10-12-2022 12:12:45.263,2564,
10-12-2022 12:12:45.263,2521,
10-12-2022 12:12:45.263,2471,
10-12-2022 12:12:45.263,2412,
10-12-2022 12:12:45.263,2344,
10-12-2022 12:12:45.263,2268,
10-12-2022 12:12:45.263,2186,
10-12-2022 12:12:45.263,2102,
10-12-2022 12:12:45.263,2020,
10-12-2022 12:12:45.263,1944,
10-12-2022 12:12:45.263,1879,
10-12-2022 12:12:45.263,1827,
10-12-2022 12:12:45.263,1786,
10-12-2022 12:12:45.263,1757,
10-12-2022 12:12:45.263,1741,
10-12-2022 12:12:45.263,1736,
10-12-2022 12:12:45.263,1740,
10-12-2022 12:12:45.263,1748,
10-12-2022 12:12:45.263,1756,
10-12-2022 12:12:45.263,1762,
10-12-2022 12:12:45.263,1765,
10-12-2022 12:12:45.263,1765,
10-12-2022 12:12:45.263,1758,
10-12-2022 12:12:45.263,1744,
10-12-2022 12:12:45.263,1723,
10-12-2022 12:12:45.263,1696,
10-12-2022 12:12:45.263,1664,
10-12-2022 12:12:45.263,1630,
10-12-2022 12:12:45.263,1595,
10-12-2022 12:12:45.263,1559,
10-12-2022 12:12:45.263,1523,
10-12-2022 12:12:45.263,1489,
10-12-2022 12:12:45.263,1459,
10-12-2022 12:12:45.263,1431,
10-12-2022 12:12:45.263,1405,
10-12-2022 12:12:45.263,1382,
10-12-2022 12:12:45.263,1361,
10-12-2022 12:12:45.263,1345,
10-12-2022 12:12:45.263,1331,
10-12-2022 12:12:45.263,1318,
10-12-2022 12:12:45.263,1308,
10-12-2022 12:12:45.263,1300,
10-12-2022 12:12:45.263,1292,
10-12-2022 12:12:45.263,1285,
10-12-2022 12:12:45.263,1280,
10-12-2022 12:12:45.263,1276,
10-12-2022 12:12:45.263,1273,
10-12-2022 12:12:45.263,1271,
10-12-2022 12:12:45.263,1270,
10-12-2022 12:12:45.263,1268,
10-12-2022 12:12:45.263,1265,
10-12-2022 12:12:45.263,1260,
10-12-2022 12:12:45.263,1253,
10-12-2022 12:12:45.263,1247,
10-12-2022 12:12:45.263,1240,
10-12-2022 12:12:45.263,1232,
10-12-2022 12:12:45.263,1223,
10-12-2022 12:12:45.263,1214,
10-12-2022 12:12:45.263,1205,
10-12-2022 12:12:45.263,1197,
10-12-2022 12:12:45.263,1188,
10-12-2022 12:12:45.263,1177,
10-12-2022 12:12:45.263,1167,
10-12-2022 12:12:45.263,1155,
10-12-2022 12:12:45.263,1140,
10-12-2022 12:12:45.263,1125,
10-12-2022 12:12:45.263,1110,
10-12-2022 12:12:45.263,1094,
10-12-2022 12:12:45.263,1079,
10-12-2022 12:12:45.263,1066,
10-12-2022 12:12:45.263,1055,
10-12-2022 12:12:45.263,1047,
10-12-2022 12:12:45.263,1041,
10-12-2022 12:12:45.279,1036,
10-12-2022 12:12:45.279,1030,
10-12-2022 12:12:45.279,1023,
10-12-2022 12:12:45.279,1017,
10-12-2022 12:12:45.279,1011,
10-12-2022 12:12:45.279,1006,
10-12-2022 12:12:45.279,1004,
10-12-2022 12:12:45.279,1010,
10-12-2022 12:12:45.279,1029,
10-12-2022 12:12:45.279,1064,
10-12-2022 12:12:45.279,1122,
10-12-2022 12:12:45.279,1210,
10-12-2022 12:12:45.279,1328,
10-12-2022 12:12:45.279,1476,
10-12-2022 12:12:45.279,1648,
10-12-2022 12:12:45.279,1833,
10-12-2022 12:12:45.279,2021,
10-12-2022 12:12:45.279,2201,
10-12-2022 12:12:45.279,2363,
10-12-2022 12:12:45.279,2499,
10-12-2022 12:12:45.279,2607,
10-12-2022 12:12:45.279,2686,
10-12-2022 12:12:45.279,2735,
10-12-2022 12:12:45.279,2756,
10-12-2022 12:12:45.279,2752,
10-12-2022 12:12:45.279,2732,
10-12-2022 12:12:45.279,2699,
10-12-2022 12:12:45.279,2657,
10-12-2022 12:12:45.279,2612,
10-12-2022 12:12:45.279,2566,
10-12-2022 12:12:45.279,2521,
10-12-2022 12:12:45.279,2480,
